# QPEC data from qpecgen & matlab

param n_x := 5    ;
param n_y := 100  ;
param m_1 := 2    ;

param	: 	c :=
	1    	 0.07059282159049662
	2    	  0.5803182403386561
	3    	  0.1278668965446472
	4    	 -0.8035740182976727
	5    	 -0.3906421281401141 ;

param	: 	d :=
	1    	-0.005972158727500064
	2    	 0.03669526255162669
	3    	-0.01498299411600341
	4    	-0.03230767898212599
	5    	 0.04972999487481838
	6    	-0.01011636868404927
	7    	-0.001059483566660404
	8    	 -0.0780135714017801
	9    	-0.003165473045849614
	10   	 0.04503525966126178
	11   	 0.02173003583722182
	12   	 0.04966090839632553
	13   	 0.02603483992959972
	14   	-0.03655099842877938
	15   	 0.01218430460336685
	16   	 0.05708858468552201
	17   	 0.00723185905860564
	18   	 0.04537900578420228
	19   	-0.06584788891961789
	20   	-0.04197928970388012
	21   	 -0.5012285196706644
	22   	 -0.8639743956419248
	23   	 -0.0721878009930801
	24   	 -0.7544503736683296
	25   	 0.02228117263279068
	26   	 -0.3106883323368645
	27   	  0.1022380845406207
	28   	  0.4176579975506922
	29   	 -0.2878723819105323
	30   	  0.2005916283234699
	31   	 -0.1806853387811551
	32   	 0.04038896179425511
	33   	  -0.147007269280965
	34   	  0.5212288111469044
	35   	 -0.1999503688803167
	36   	 -0.2702682392018894
	37   	 -0.6570475757309973
	38   	 0.08207202297605098
	39   	 0.02630369024885572
	40   	  0.2028406819225212
	41   	 -0.9025095200789491
	42   	 -0.1338341344823333
	43   	 -0.2057377235875398
	44   	  -0.562170580907445
	45   	 -0.4196251238816697
	46   	 -0.2951052868131041
	47   	  0.1399549459523085
	48   	  0.5866631363991757
	49   	  0.1939596609155818
	50   	 -0.7225407364047407
	51   	 -0.5616190400568057
	52   	-0.02824727338900095
	53   	  0.1171426474003844
	54   	-0.08846089983315399
	55   	 -0.4386073484002593
	56   	  0.1065193884992181
	57   	  0.2195297825410868
	58   	  0.2777034499152138
	59   	 -0.0403802531485817
	60   	 -0.6870639848423042
	61   	-0.04922063355005325
	62   	 -0.6432923406049722
	63   	   0.492690356718452
	64   	 -0.1330960142102951
	65   	 -0.7172647354823306
	66   	-0.07147183049174016
	67   	 -0.2374862385940542
	68   	 -0.5657577634800538
	69   	  -0.218425751367028
	70   	 -0.2712413077053346
	71   	  0.7022986738094882
	72   	  0.7810414672073138
	73   	 0.03539580214502436
	74   	 -0.1750967484468789
	75   	 0.01165009014434861
	76   	 -0.2362826012619335
	77   	 -0.1670955421806949
	78   	  0.7300021021652624
	79   	  0.5970474973935481
	80   	0.009599639304881176
	81   	 -0.1359534204709748
	82   	 -0.1534041731696902
	83   	  0.6587912265656862
	84   	  0.0604419293962767
	85   	 -0.2271150670051288
	86   	 -0.7183290736775799
	87   	 0.01354448752666728
	88   	   0.177327272153716
	89   	 -0.5581200339084263
	90   	 -0.1692350401470767
	91   	 -0.3203596237140587
	92   	 -0.3659262794974799
	93   	  0.1894306476643924
	94   	-0.08530470501911734
	95   	  0.0614271646236144
	96   	 -0.3826360123932415
	97   	0.008800232967663805
	98   	  0.2722041028327239
	99   	  0.1666095736335325
	100  	 -0.4497310089745516 ;

param	 	Pxx
	:                 1                     2                     3  :=
	1       0.268867923133256   -0.02162889637759597   -0.02066784774243912
	2    -0.02162889637759597     0.2647919340800895   0.004623331492448626
	3    -0.02066784774243912   0.004623331492448626     0.2667443970496448
	4    0.004007691154005628    0.01002585717148808   -0.01646567686380836
	5    0.002272432633456133   0.007954309830282034   -0.002312510209907175

	:                  4                     5   := 
	1    0.004007691154005628   0.002272432633456133   
	2     0.01002585717148808   0.007954309830282034   
	3    -0.01646567686380836   -0.002312510209907175   
	4      0.2481548881049262   0.001236183679690867   
	5    0.001236183679690867     0.2437540201582214    ;

param	 	Pxy
	:                 1                     2                     3  :=
	1       0.268867923133256   -0.02162889637759597   -0.02066784774243912
	2    -0.02162889637759597     0.2647919340800895   0.004623331492448626
	3    -0.02066784774243912   0.004623331492448626     0.2667443970496448
	4    0.004007691154005628    0.01002585717148808   -0.01646567686380836
	5    0.002272432633456133   0.007954309830282034   -0.002312510209907175

	:                 4                     5                     6  :=
	1    0.004007691154005628   0.002272432633456133   0.006789462383906202
	2     0.01002585717148808   0.007954309830282034     0.0136352978754492
	3    -0.01646567686380836   -0.002312510209907175   0.0007978638343149392
	4      0.2481548881049262   0.001236183679690867    -0.0150907928545366
	5    0.001236183679690867     0.2437540201582214   -0.01400232388147595

	:                 7                     8                     9  :=
	1     0.02079337335898943   -0.01224304767093522   0.001042534218730562
	2     0.02350297549824563   -0.004058730553870418    0.01508684395339797
	3    0.006757722057436502   0.003272771182140139   -0.003274956601882372
	4    0.005570925546982365    0.01072606603653251   -0.01817374847816669
	5     0.01106973931037574    0.02013755659867857   0.005966974639228011

	:                10                    11                    12  :=
	1      0.0194962596353161   -0.009806194635148925    0.01123942859498334
	2    -0.001954124913847671   0.004939435102124985   0.008245555642395992
	3     0.01315010155652831   0.009743248491034816   -0.01393746372749142
	4    -0.03247845495955821    0.01559232173574252   -0.005005086957734468
	5    0.008163204100553309   -0.009194818802094917   0.002493628010888305

	:                13                    14                    15  :=
	1    -0.008415558446496999   -0.0003758068433805175    0.01823814688131894
	2    0.007794832323609932   -0.02484303310958266   -0.02031710133698988
	3    -0.007148688539303186    0.01200141350244665   -0.003878083433965235
	4     0.00534293041087002   -0.00255329334677205   -0.0004743494900437209
	5    -0.00168082186953876   0.0004568333533454987   -0.006854460685696119

	:                16                    17                    18  :=
	1    0.009149436493817154   -0.01895062909813906    0.01982164597146338
	2     0.01545223800297993   -0.005154459009651493   -0.007323589410624069
	3     0.01862373399185347   -0.001870102593721814   -0.001223120829399311
	4    0.002106015722298369   0.004381990661832496   -0.000540828018276345
	5     0.01481815133089159   0.006919430198084745   -0.01364518426215761

	:                19                    20                    21  :=
	1    -0.001414312201626508   -0.001481275918613146   -0.01914720774284056
	2    -0.01416553335613116   -0.007134029353787829   -0.005238342897918738
	3    0.005917872230010247   0.007680047035694204    0.02158524345757301
	4    -0.01056539653746748   0.007204842241160348    0.01142609999081399
	5    -0.00519930572349001   -0.01294438637216894   -0.001824226165886171

	:                22                    23                    24  :=
	1    -0.02235994096793699   -0.003897862819576024   -0.004930873674766034
	2    -0.006472072694451794   0.001322281942502965    0.01032120839149537
	3    -0.00347660774206065   -0.003968862396556087   -0.004788985244712065
	4    -0.01177634412637499   -0.01067115546340836   -0.007497197698766693
	5    -0.005183965069185334    0.02002505002131729   -0.003499087674459797

	:                25                    26                    27  :=
	1    0.005650190794192492   0.008092212226266937   -0.001455417080297713
	2     0.01777303527809213    0.01457028943081632   0.001134438209748183
	3     0.01745587717484647    -0.0153618583147832   -0.001952392824728387
	4    0.009277151495478801     0.0122198741296972   0.005667421338754835
	5     0.01122311177735771    0.01037788717015358   0.001741290659909866

	:                28                    29                    30  :=
	1     0.01082150551254365   -0.0003542695680774378   -0.007904600766048745
	2    -0.004971594572637477   -0.00877982453093153   -0.009378478109966764
	3     0.01362772375506831   -0.009191487306090327     0.0116653851959349
	4     -0.0139451839266736    0.01217335243562323    0.02151988926156588
	5    -0.004057834224697429    0.01588679880052553   -0.005561250543295457

	:                31                    32                    33  :=
	1    0.005180341467042908    0.01522671261787325   -0.001983951735629125
	2    0.004686273004270861    0.01787773363070382    0.02694299603236081
	3    -0.02578917943901431   -0.01015364759372351    -0.0284027675184204
	4    0.004232422258216713    0.00986112404092708    0.01093621047552313
	5     0.01535794071462179   -0.01113879889398551    0.00399127580070815

	:                34                    35                    36  :=
	1    -0.00584766437521883     0.0132703189195004   0.009434557766938018
	2     0.01020056207307739   -0.01405604608562012   -0.008500635204908118
	3     0.02080505712933791   -0.01320095885789728    0.01570893166778755
	4    -0.009035338879394221   0.002835514355293614   -0.008558414045783233
	5     0.01003891926943458   -0.01575151220688519   -0.01477463308575884

	:                37                    38                    39  :=
